,Variance
25945,15.1875
25946,29.1875
25947,590.1875
25948,12574.6875
25949,9652.75
25950,237.1875
25951,10667.6875
25952,7012.75
25953,2444.25
25954,66.6875
25955,331.6875
25956,758.1875
25957,566.25
25958,260.25
25959,786.0
25960,386.25
25961,1336.6875
25962,3301.5
25963,3013.25
25964,3306.6875
25965,788.25
25966,1504.1875
25967,2067.6875
25968,344.25
25969,148.1875
25970,40.6875
25971,763.6875
25972,14663.6875
25973,4694.1875
25974,7951.6875
25975,850.25
25976,685.25
25977,848.1875
25978,731.5
25979,294.6875
25980,677.6875
25981,381.6875
25982,5372.75
25983,996.5
25984,1988.5
25985,435.25
25986,56.75
25987,446.6875
25988,505.6875
25989,17.1875
25990,1074.6875
25991,4260.25
25992,61.6875
25993,48.6875
25994,19.25
25995,604.6875
25996,7967.5
25997,5167.6875
25998,5664.1875
25999,934.5
26000,2467.1875
26001,3659.0
26002,826.25
26003,2368.5
26004,10187.25
26005,1044.6875
26006,4944.75
26007,1377.5
26008,34632.25
26009,585.1875
26010,1780.0
26011,2245.5
26012,1634.25
26013,2681.25
26014,385.25
26015,3965.1875
26016,1062.6875
26017,95.1875
26018,127.6875
26019,320.5
26020,1384.75
26021,809.0
26022,1757.1875
26023,1218.1875
26024,4455.1875
26025,4206.25
26026,2963.1875
26027,409.5
26028,1917.25
26029,24540.75
26030,3882.1875
26031,754.25
26032,923.1875
26033,423.5
26034,7906.1875
26035,1057.5
26036,723.1875
26037,416.75
26038,856.0
26039,2812.5
26040,578.6875
26041,545.5
26042,126.6875
26043,75.5
26044,1237.25
26045,71.25
26046,578.1875
26047,1121.1875
26048,3430.6875
26049,4574.6875
26050,950.1875
26051,1182.6875
26052,1995.1875
26053,3672.6875
26054,811.6875
26055,462.5
26056,188.5
26057,426.5
26058,206.1875
26059,75.6875
26060,1941.6875
26061,180.6875
26062,905.1875
26063,3386.0
26064,818.6875
26065,9.6875
26066,21.0
26067,417.5
26068,6975.1875
26069,7173.0
26070,4193.1875
26071,567.6875
26072,1709.1875
26073,172.25
26074,2320.0
26075,435.6875
26076,925.5
26077,864.75
26078,3833.1875
26079,432.1875
26080,1360.1875
26081,1009.0
26082,525.25
26083,1478.6875
26084,335.6875
26085,95.25
26086,634.6875
26087,1702.6875
26088,769.25
26089,54.75
26090,30.25
26091,255.6875
26092,2758.0
26093,2739.1875
26094,1328.6875
26095,2653.5
26096,485.6875
26097,1158.5
26098,395.6875
26099,1475.25
26100,1252.1875
26101,31.1875
26102,146.75
26103,405.6875
26104,1070.25
26105,627.5
26106,134.25
26107,44.75
26108,626.1875
26109,617.5
26110,318.1875
26111,2048.1875
26112,270.5
26113,208.6875
26114,33.1875
26115,1.25
26116,1155.0
26117,126.25
26118,47.1875
26119,606.6875
26120,473.6875
26121,1149.1875
26122,397.5
26123,477.1875
26124,200.25
26125,879.5
26126,2260.5
26127,366.1875
26128,263.5
26129,61.6875
26130,90.5
26131,321.5
26132,704.1875
26133,102.75
26134,340.75
26135,1057.25
26136,83.0
26137,19.1875
26138,28.1875
26139,364.1875
26140,3904.75
26141,2563.5
26142,3421.6875
26143,2921.5
26144,536.1875
26145,1654.1875
26146,1628.25
26147,37.1875
26148,1021.6875
26149,2918.25
26150,347.6875
26151,906.5
26152,3016.6875
26153,1177.5
26154,504.1875
26155,1578.75
26156,1363.6875
26157,2815.25
26158,321.5
26159,1979.6875
26160,486.5
26161,162.1875
26162,16.5
26163,393.5
26164,5926.5
26165,4778.25
26166,1309.5
26167,1280.25
26168,792.6875
26169,1405.6875
26170,319.6875
26171,1105.25
26172,173.25
26173,2673.5
26174,530.25
26175,663.1875
26176,897.1875
26177,1047.25
26178,643.6875
26179,1068.1875
26180,1144.5
26181,931.1875
26182,1773.1875
26183,1383.1875
26184,800.25
26185,76.6875
26186,141.1875
26187,15.5
26188,1871.1875
26189,362.25
26190,851.5
26191,2541.6875
26192,5805.0
26193,3042.6875
26194,874.1875
26195,1181.6875
26196,2684.75
26197,219.5
26198,199.6875
26199,610.6875
26200,2086.5
26201,1637.0
26202,936.25
26203,778.6875
26204,80.6875
26205,1034.0
26206,1276.6875
26207,1949.0
26208,364.75
26209,116.25
26210,14.6875
26211,25.25
26212,2298.6875
26213,152.25
26214,713.6875
26215,648.1875
26216,5781.6875
26217,5909.6875
26218,2634.0
26219,717.5
26220,1318.5
26221,344.1875
26222,666.6875
26223,2078.1875
26224,776.25
26225,335.1875
26226,413.1875
26227,2033.5
26228,1803.25
26229,764.1875
26230,1454.6875
26231,871.1875
26232,423.6875
26233,105.6875
26234,37.5
26235,412.5
26236,10907.1875
26237,2219.25
26238,3906.0
26239,1571.0
26240,1394.5
26241,897.5
26242,488.25
26243,719.25
26244,1852.1875
26245,25158.1875
26246,2218.75
26247,673.6875
26248,384.75
26249,926.0
26250,666.5
26251,133.1875
26252,2975.1875
26253,3301.6875
26254,806.1875
26255,2426.1875
26256,337.25
26257,61.25
26258,42.1875
26259,211.6875
26260,6526.25
26261,3663.5
26262,3746.1875
26263,3573.1875
26264,2006.25
26265,317.0
26266,1303.1875
26267,1531.25
26268,617.1875
26269,687.6875
26270,1909.5
26271,756.1875
26272,768.25
26273,827.6875
26274,1727.1875
26275,7030.6875
26276,959.1875
26277,88.25
26278,344.25
26279,3915.1875
26280,
26281,
26282,
26283,
26284,
26285,
26286,
26287,
26288,
26289,
26290,
26291,
26292,
26293,
26294,
26295,
26296,
26297,
26298,
26299,
26300,
26301,
26302,
26303,
26304,
26305,
26306,
26307,
26308,
26309,
26310,
26311,
26312,
26313,
26314,
26315,
26316,
26317,
26318,
26319,
26320,
26321,
26322,
26323,
26324,
26325,
26326,
26327,
26328,
26329,
26330,
26331,
26332,
26333,
26334,
26335,
26336,
26337,
26338,
26339,
26340,
26341,
26342,
26343,
26344,
26345,
26346,
26347,
26348,
26349,
26350,
26351,
26352,
26353,
26354,
26355,
26356,
26357,
26358,
26359,
26360,
26361,
26362,
26363,
26364,
26365,
26366,
26367,
26368,
26369,
26370,
26371,
26372,
26373,
26374,
26375,
26376,
26377,
26378,
26379,
26380,
26381,
26382,
26383,
26384,
26385,
26386,
26387,
26388,
26389,
26390,
26391,
26392,
26393,
26394,
26395,
26396,
26397,
26398,
26399,
26400,
26401,
26402,
26403,
26404,
26405,
26406,
26407,
26408,
26409,
26410,
26411,
26412,
26413,
26414,
26415,
26416,
26417,
26418,
26419,
26420,
26421,
26422,
26423,
26424,
26425,
26426,
26427,
26428,
26429,
26430,
26431,
26432,
26433,
26434,
26435,
26436,
26437,
26438,
26439,
26440,
26441,
26442,
26443,
26444,
26445,
26446,
26447,
26448,
26449,
26450,
26451,
26452,
26453,
26454,
26455,
26456,
26457,
26458,
26459,
26460,
26461,
26462,
26463,
26464,
26465,
26466,
26467,
26468,
26469,
26470,
26471,
26472,
26473,
26474,
26475,
26476,
26477,
26478,
26479,
26480,
26481,
26482,
26483,
26484,
26485,
26486,
26487,
26488,
26489,
26490,
26491,
26492,
26493,
26494,
26495,
26496,
26497,
26498,
26499,
26500,
26501,
26502,
26503,
26504,
26505,
26506,
26507,
26508,
26509,
26510,
26511,
26512,
26513,
26514,
26515,
26516,
26517,
26518,
26519,
26520,
26521,
26522,
26523,
26524,
26525,
26526,
26527,
26528,
26529,
26530,
26531,
26532,
26533,
26534,
26535,
26536,
26537,
26538,
26539,
26540,
26541,
26542,
26543,
26544,
26545,
26546,
26547,
26548,
26549,
26550,
26551,
26552,
26553,
26554,
26555,
26556,
26557,
26558,
26559,
26560,
26561,
26562,
26563,
26564,
26565,
26566,
26567,
26568,
26569,
26570,
26571,
26572,
26573,
26574,
26575,
26576,
26577,
26578,
26579,
26580,
26581,
26582,
26583,
26584,
26585,
26586,
26587,
26588,
26589,
26590,
26591,
26592,
26593,
26594,
26595,
26596,
26597,
26598,
26599,
26600,
26601,
26602,
26603,
26604,
26605,
26606,
26607,
26608,
26609,
26610,
26611,
26612,
26613,
26614,
26615,
26616,
26617,
26618,
26619,
26620,
26621,
26622,
26623,
26624,
26625,
26626,
26627,
26628,
26629,
26630,
26631,
26632,
26633,
26634,
26635,
26636,
26637,
26638,
26639,
26640,
26641,
26642,
26643,
26644,
26645,
26646,
26647,
26648,
26649,
26650,
26651,
26652,
26653,
26654,
26655,
26656,
26657,
26658,
26659,
26660,
26661,
26662,
26663,
26664,
26665,
26666,
26667,
26668,
26669,
26670,
26671,
26672,
26673,
26674,
26675,
26676,
26677,
26678,
26679,
26680,
26681,
26682,
26683,
26684,
26685,
26686,
26687,
26688,
26689,
26690,
26691,
26692,
26693,
26694,
26695,
26696,
26697,
26698,
26699,
26700,
26701,
26702,
26703,
26704,
26705,
26706,
26707,
26708,
26709,
26710,
26711,
26712,
26713,
26714,
26715,
26716,
26717,
26718,
26719,
26720,
26721,
26722,
26723,
26724,
26725,
26726,
26727,
26728,
26729,
26730,
26731,
26732,
26733,
26734,
26735,
26736,
26737,
26738,
26739,
26740,
26741,
26742,
26743,
26744,
26745,
26746,
26747,
26748,
26749,
26750,
26751,
26752,
26753,
26754,
26755,
26756,
26757,
26758,
26759,
26760,
26761,
26762,
26763,
26764,
26765,
26766,
26767,
26768,
26769,
26770,
26771,
26772,
26773,
26774,
26775,
26776,
26777,
26778,
26779,
26780,
26781,
26782,
26783,
26784,
26785,
26786,
26787,
26788,
26789,
26790,
26791,
26792,
26793,
26794,
26795,
26796,
26797,
26798,
26799,
26800,
26801,
26802,
26803,
26804,
26805,
26806,
26807,
26808,
26809,
26810,
26811,
26812,
26813,
26814,
26815,
26816,
26817,
26818,
26819,
26820,
26821,
26822,
26823,
26824,
26825,
26826,
26827,
26828,
26829,
26830,
26831,
26832,
26833,
26834,
26835,
26836,
26837,
26838,
26839,
26840,
26841,
26842,
26843,
26844,
26845,
26846,
26847,
26848,
26849,
26850,
26851,
26852,
26853,
26854,
26855,
26856,
26857,
26858,
26859,
26860,
26861,
26862,
26863,
26864,
26865,
26866,
26867,
26868,
26869,
26870,
26871,
26872,
26873,
26874,
26875,
26876,
26877,
26878,
26879,
26880,
26881,
26882,
26883,
26884,
26885,
26886,
26887,
26888,
26889,
26890,
26891,
26892,
26893,
26894,
26895,
26896,
26897,
26898,
26899,
26900,
26901,
26902,
26903,
26904,
26905,
26906,
26907,
26908,
26909,
26910,
26911,
26912,
26913,
26914,
26915,
26916,
26917,
26918,
26919,
26920,
26921,
26922,
26923,
26924,
26925,
26926,
26927,
26928,
26929,
26930,
26931,
26932,
26933,
26934,
26935,
26936,
26937,
26938,
26939,
26940,
26941,
26942,
26943,
26944,
26945,
26946,
26947,
26948,
26949,
26950,
26951,
26952,
26953,
26954,
26955,
26956,
26957,
26958,
26959,
26960,
26961,
26962,
26963,
26964,
26965,
26966,
26967,
26968,
26969,
26970,
26971,
26972,
26973,
26974,
26975,
26976,
26977,
26978,
26979,
26980,
26981,
26982,
26983,
26984,
26985,
26986,
26987,
26988,
26989,
26990,
26991,
26992,
26993,
26994,
26995,
26996,
26997,
26998,
26999,
27000,
27001,
27002,
27003,
27004,
27005,
27006,
27007,
27008,
27009,
27010,
27011,
27012,
27013,
27014,
27015,
27016,
27017,
27018,
27019,
27020,
27021,
27022,
27023,
27024,
27025,
27026,
27027,
27028,
27029,
27030,
27031,
27032,
27033,
27034,
27035,
27036,
27037,
27038,
27039,
27040,
27041,
27042,
27043,
27044,
27045,
27046,
27047,
27048,
27049,
27050,
27051,
27052,
27053,
27054,
27055,
27056,
27057,
27058,
27059,
27060,
27061,
27062,
27063,
27064,
27065,
27066,
27067,
27068,
27069,
27070,
27071,
27072,
27073,
27074,
27075,
27076,
27077,
27078,
27079,
27080,
27081,
27082,
27083,
27084,
27085,
27086,
27087,
27088,
27089,
27090,
27091,
27092,
27093,
27094,
27095,
27096,
27097,
27098,
27099,
27100,
27101,
27102,
27103,
27104,
27105,
27106,
27107,
27108,
27109,
27110,
27111,
27112,
27113,
27114,
27115,
27116,
27117,
27118,
27119,
27120,
27121,
27122,
27123,
27124,
27125,
27126,
27127,
27128,
27129,
27130,
27131,
27132,
27133,
27134,
27135,
27136,
27137,
27138,
27139,
27140,
27141,
27142,
27143,
27144,
27145,
27146,
27147,
27148,
27149,
27150,
27151,
27152,
27153,
27154,
27155,
27156,
27157,
27158,
27159,
27160,
27161,
27162,
27163,
27164,
27165,
27166,
27167,
27168,
27169,
27170,
27171,
27172,
27173,
27174,
27175,
27176,
27177,
27178,
27179,
27180,
27181,
27182,
27183,
27184,
27185,
27186,
27187,
27188,
27189,
27190,
27191,
27192,
27193,
27194,
27195,
27196,
27197,
27198,
27199,
27200,
27201,
27202,
27203,
27204,
27205,
27206,
27207,
27208,
27209,
27210,
27211,
27212,
27213,
27214,
27215,
27216,
27217,
27218,
27219,
27220,
27221,
27222,
27223,
27224,
27225,
27226,
27227,
27228,
27229,
27230,
27231,
27232,
27233,
27234,
27235,
27236,
27237,
27238,
27239,
27240,
27241,
27242,
27243,
27244,
27245,
27246,
27247,
27248,
27249,
27250,
27251,
27252,
27253,
27254,
27255,
27256,
27257,
27258,
27259,
27260,
27261,
27262,
27263,
27264,
27265,
27266,
27267,
27268,
27269,
27270,
27271,
27272,
27273,
27274,
27275,
27276,
27277,
27278,
27279,
27280,
27281,
27282,
27283,
27284,
27285,
27286,
27287,
27288,
27289,
27290,
27291,
27292,
27293,
27294,
27295,
27296,
27297,
27298,
27299,
27300,
27301,
27302,
27303,
27304,
27305,
27306,
27307,
27308,
27309,
27310,
27311,
27312,
27313,
27314,
27315,
27316,
27317,
27318,
27319,
27320,
27321,
27322,
27323,
27324,
27325,
27326,
27327,
27328,
27329,
27330,
27331,
27332,
27333,
27334,
27335,
27336,
27337,
27338,
27339,
27340,
27341,
27342,
27343,
27344,
27345,
27346,
27347,
27348,
27349,
27350,
27351,
27352,
27353,
27354,
27355,
27356,
27357,
27358,
27359,
27360,
27361,
27362,
27363,
27364,
27365,
27366,
27367,
27368,
27369,
27370,
27371,
27372,
27373,
27374,
27375,
27376,
27377,
27378,
27379,
27380,
27381,
27382,
27383,
27384,
27385,
27386,
27387,
27388,
27389,
27390,
27391,
27392,
27393,
27394,
27395,
27396,
27397,
27398,
27399,
27400,
27401,
27402,
27403,
27404,
27405,
27406,
27407,
27408,
27409,
27410,
27411,
27412,
27413,
27414,
27415,
27416,
27417,
27418,
27419,
27420,
27421,
27422,
27423,
27424,
27425,
27426,
27427,
27428,
27429,
27430,
27431,
27432,
27433,
27434,
27435,
27436,
27437,
27438,
27439,
27440,
27441,
27442,
27443,
27444,
27445,
27446,
27447,
27448,
27449,
27450,
27451,
27452,
27453,
27454,
27455,
27456,
27457,
27458,
27459,
27460,
27461,
27462,
27463,
27464,
27465,
27466,
27467,
27468,
27469,
27470,
27471,
27472,
27473,
27474,
27475,
27476,
27477,
27478,
27479,
27480,
27481,
27482,
27483,
27484,
27485,
27486,
27487,
27488,
27489,
27490,
27491,
27492,
27493,
27494,
27495,
27496,
27497,
27498,
27499,
27500,
27501,
27502,
27503,
27504,
27505,
27506,
27507,
27508,
27509,
27510,
27511,
27512,
27513,
27514,
27515,
27516,
27517,
27518,
27519,
27520,
27521,
27522,
27523,
27524,
27525,
27526,
27527,
27528,
27529,
27530,
27531,
27532,
27533,
27534,
27535,
27536,
27537,
27538,
27539,
27540,
27541,
27542,
27543,
27544,
27545,
27546,
27547,
27548,
27549,
27550,
27551,
27552,
27553,
27554,
27555,
27556,
27557,
27558,
27559,
27560,
27561,
27562,
27563,
27564,
27565,
27566,
27567,
27568,
27569,
27570,
27571,
27572,
27573,
27574,
27575,
27576,
27577,
27578,
27579,
27580,
27581,
27582,
27583,
27584,
27585,
27586,
27587,
27588,
27589,
27590,
27591,
27592,
27593,
27594,
27595,
27596,
27597,
27598,
27599,
27600,
27601,
27602,
27603,
27604,
27605,
27606,
27607,
27608,
27609,
27610,
27611,
27612,
27613,
27614,
27615,
27616,
27617,
27618,
27619,
27620,
27621,
27622,
27623,
27624,
27625,
27626,
27627,
27628,
27629,
27630,
27631,
27632,
27633,
27634,
27635,
27636,
27637,
27638,
27639,
27640,
27641,
27642,
27643,
27644,
27645,
27646,
27647,
27648,
27649,
27650,
27651,
27652,
27653,
27654,
27655,
27656,
27657,
27658,
27659,
27660,
27661,
27662,
27663,
27664,
27665,
27666,
27667,
27668,
27669,
27670,
27671,
27672,
27673,
27674,
27675,
27676,
27677,
27678,
27679,
27680,
27681,
27682,
27683,
27684,
27685,
27686,
27687,
27688,
27689,
27690,
27691,
27692,
27693,
27694,
27695,
27696,
27697,
27698,
27699,
27700,
27701,
27702,
27703,
27704,
27705,
27706,
27707,
27708,
27709,
27710,
27711,
27712,
27713,
27714,
27715,
27716,
27717,
27718,
27719,
27720,
27721,
27722,
27723,
27724,
27725,
27726,
27727,
27728,
27729,
27730,
27731,
27732,
27733,
27734,
27735,
27736,
27737,
27738,
27739,
27740,
27741,
27742,
27743,
27744,
27745,
27746,
27747,
27748,
27749,
27750,
27751,
27752,
27753,
27754,
27755,
27756,
27757,
27758,
27759,
27760,
27761,
27762,
27763,
27764,
27765,
27766,
27767,
27768,
27769,
27770,
27771,
27772,
27773,
27774,
27775,
27776,
27777,
27778,
27779,
27780,
27781,
27782,
27783,
27784,
27785,
27786,
27787,
27788,
27789,
27790,
27791,
27792,
27793,
27794,
27795,
27796,
27797,
27798,
27799,
27800,
27801,
27802,
27803,
27804,
27805,
27806,
27807,
27808,
27809,
27810,
27811,
27812,
27813,
27814,
27815,
27816,
27817,
27818,
27819,
27820,
27821,
27822,
27823,
27824,
27825,
27826,
27827,
27828,
27829,
27830,
27831,
27832,
27833,
27834,
27835,
27836,
27837,
27838,
27839,
27840,
27841,
27842,
27843,
27844,
27845,
27846,
27847,
27848,
27849,
27850,
27851,
27852,
27853,
27854,
27855,
27856,
27857,
27858,
27859,
27860,
27861,
27862,
27863,
27864,
27865,
27866,
27867,
27868,
27869,
27870,
27871,
27872,
27873,
27874,
27875,
27876,
27877,
27878,
27879,
27880,
27881,
27882,
27883,
27884,
27885,
27886,
27887,
27888,
27889,
27890,
27891,
27892,
27893,
27894,
27895,
27896,
27897,
27898,
27899,
27900,
27901,
27902,
27903,
27904,
27905,
27906,
27907,
27908,
27909,
27910,
27911,
27912,
27913,
27914,
27915,
27916,
27917,
27918,
27919,
27920,
27921,
27922,
27923,
27924,
27925,
27926,
27927,
27928,
27929,
27930,
27931,
27932,
27933,
27934,
27935,
27936,
27937,
27938,
27939,
27940,
27941,
27942,
27943,
27944,
27945,
27946,
27947,
27948,
27949,
27950,
27951,
27952,
27953,
27954,
27955,
27956,
27957,
27958,
27959,
27960,
27961,
27962,
27963,
27964,
27965,
27966,
27967,
27968,
27969,
27970,
27971,
27972,
27973,
27974,
27975,
27976,
27977,
27978,
27979,
27980,
27981,
27982,
27983,
27984,
27985,
27986,
27987,
27988,
27989,
27990,
27991,
27992,
27993,
27994,
27995,
27996,
27997,
27998,
27999,
28000,
28001,
28002,
28003,
28004,
28005,
28006,
28007,
28008,
28009,
28010,
28011,
28012,
28013,
28014,
28015,
28016,
28017,
28018,
28019,
28020,
28021,
28022,
28023,
28024,
28025,
28026,
28027,
28028,
28029,
28030,
28031,
28032,
28033,
28034,
28035,
28036,
28037,
28038,
28039,
28040,
28041,
28042,
28043,
28044,
28045,
28046,
28047,
28048,
28049,
28050,
28051,
28052,
28053,
28054,
28055,
28056,
28057,
28058,
28059,
28060,
28061,
28062,
28063,
28064,
28065,
28066,
28067,
28068,
28069,
28070,
28071,
28072,
28073,
28074,
28075,
28076,
28077,
28078,
28079,
28080,
28081,
28082,
28083,
28084,
28085,
28086,
28087,
28088,
28089,
28090,
28091,
28092,
28093,
28094,
28095,
28096,
28097,
28098,
28099,
28100,
28101,
28102,
28103,
28104,
28105,
28106,
28107,
28108,
28109,
28110,
28111,
28112,
28113,
28114,
28115,
28116,
28117,
28118,
28119,
28120,
28121,
28122,
28123,
28124,
28125,
28126,
28127,
28128,
28129,
28130,
28131,
28132,
28133,
28134,
28135,
28136,
28137,
28138,
28139,
28140,
28141,
28142,
28143,
28144,
28145,
28146,
28147,
28148,
28149,
28150,
28151,
28152,
28153,
28154,
28155,
28156,
28157,
28158,
28159,
28160,
28161,
28162,
28163,
28164,
28165,
28166,
28167,
28168,
28169,
28170,
28171,
28172,
28173,
28174,
28175,
28176,
28177,
28178,
28179,
28180,
28181,
28182,
28183,
28184,
28185,
28186,
28187,
28188,
28189,
28190,
28191,
28192,
28193,
28194,
28195,
28196,
28197,
28198,
28199,
28200,
28201,
28202,
28203,
28204,
28205,
28206,
28207,
28208,
28209,
28210,
28211,
28212,
28213,
28214,
28215,
28216,
28217,
28218,
28219,
28220,
28221,
28222,
28223,
28224,
28225,
28226,
28227,
28228,
28229,
28230,
28231,
28232,
28233,
28234,
28235,
28236,
28237,
28238,
28239,
28240,
28241,
28242,
28243,
28244,
28245,
28246,
28247,
28248,
28249,
28250,
28251,
28252,
28253,
28254,
28255,
28256,
28257,
28258,
28259,
28260,
28261,
28262,
28263,
28264,
28265,
28266,
28267,
28268,
28269,
28270,
28271,
28272,
28273,
28274,
28275,
28276,
28277,
28278,
28279,
28280,
28281,
28282,
28283,
28284,
28285,
28286,
28287,
28288,
28289,
28290,
28291,
28292,
28293,
28294,
28295,
28296,
28297,
28298,
28299,
28300,
28301,
28302,
28303,
28304,
28305,
28306,
28307,
28308,
28309,
28310,
28311,
28312,
28313,
28314,
28315,
28316,
28317,
28318,
28319,
28320,
28321,
28322,
28323,
28324,
28325,
28326,
28327,
28328,
28329,
28330,
28331,
28332,
28333,
28334,
28335,
28336,
28337,
28338,
28339,
28340,
28341,
28342,
28343,
28344,
28345,
28346,
28347,
28348,
28349,
28350,
28351,
28352,
28353,
28354,
28355,
28356,
28357,
28358,
28359,
28360,
28361,
28362,
28363,
28364,
28365,
28366,
28367,
28368,
28369,
28370,
28371,
28372,
28373,
28374,
28375,
28376,
28377,
28378,
28379,
28380,
28381,
28382,
28383,
28384,
28385,
28386,
28387,
28388,
28389,
28390,
28391,
28392,
28393,
28394,
28395,
28396,
28397,
28398,
28399,
28400,
28401,
28402,
28403,
28404,
28405,
28406,
28407,
28408,
28409,
28410,
28411,
28412,
28413,
28414,
28415,
28416,
28417,
28418,
28419,
28420,
28421,
28422,
28423,
28424,
28425,
28426,
28427,
28428,
28429,
28430,
28431,
28432,
28433,
28434,
28435,
28436,
28437,
28438,
28439,
28440,
28441,
28442,
28443,
28444,
28445,
28446,
28447,
28448,
28449,
28450,
28451,
28452,
28453,
28454,
28455,
28456,
28457,
28458,
28459,
28460,
28461,
28462,
28463,
28464,
28465,
28466,
28467,
28468,
28469,
28470,
28471,
28472,
28473,
28474,
28475,
28476,
28477,
28478,
28479,
28480,
28481,
28482,
28483,
28484,
28485,
28486,
28487,
28488,
28489,
28490,
28491,
28492,
28493,
28494,
28495,
28496,
28497,
28498,
28499,
28500,
28501,
28502,
28503,
28504,
28505,
28506,
28507,
28508,
28509,
28510,
28511,
28512,
28513,
28514,
28515,
28516,
28517,
28518,
28519,
28520,
28521,
28522,
28523,
28524,
28525,
28526,
28527,
28528,
28529,
28530,
28531,
28532,
28533,
28534,
28535,
28536,
28537,
28538,
28539,
28540,
28541,
28542,
28543,
28544,
28545,
28546,
28547,
28548,
28549,
28550,
28551,
28552,
28553,
28554,
28555,
28556,
28557,
28558,
28559,
28560,
28561,
28562,
28563,
28564,
28565,
28566,
28567,
28568,
28569,
28570,
28571,
28572,
28573,
28574,
28575,
28576,
28577,
28578,
28579,
28580,
28581,
28582,
28583,
28584,
28585,
28586,
28587,
28588,
28589,
28590,
28591,
28592,
28593,
28594,
28595,
28596,
28597,
28598,
28599,
28600,
28601,
28602,
28603,
28604,
28605,
28606,
28607,
28608,
28609,
28610,
28611,
28612,
28613,
28614,
28615,
28616,
28617,
28618,
28619,
28620,
28621,
28622,
28623,
28624,
28625,
28626,
28627,
28628,
28629,
28630,
28631,
28632,
28633,
28634,
28635,
28636,
28637,
28638,
28639,
28640,
28641,
28642,
28643,
28644,
28645,
28646,
28647,
28648,
28649,
28650,
28651,
28652,
28653,
28654,
28655,
28656,
28657,
28658,
28659,
28660,
28661,
28662,
28663,
28664,
28665,
28666,
28667,
28668,
28669,
28670,
28671,
28672,
28673,
28674,
28675,
28676,
28677,
28678,
28679,
28680,
28681,
28682,
28683,
28684,
28685,
28686,
28687,
28688,
28689,
28690,
28691,
28692,
28693,
28694,
28695,
28696,
28697,
28698,
28699,
28700,
28701,
28702,
28703,
28704,
28705,
28706,
28707,
28708,
28709,
28710,
28711,
28712,
28713,
28714,
28715,
28716,
28717,
28718,
28719,
28720,
28721,
28722,
28723,
28724,
28725,
28726,
28727,
28728,
28729,
28730,
28731,
28732,
28733,
28734,
28735,
28736,
28737,
28738,
28739,
28740,
28741,
28742,
28743,
28744,
28745,
28746,
28747,
28748,
28749,
28750,
28751,
28752,
28753,
28754,
28755,
28756,
28757,
28758,
28759,
28760,
28761,
28762,
28763,
28764,
28765,
28766,
28767,
28768,
28769,
28770,
28771,
28772,
28773,
28774,
28775,
28776,
28777,
28778,
28779,
28780,
28781,
28782,
28783,
28784,
28785,
28786,
28787,
28788,
28789,
28790,
28791,
28792,
28793,
28794,
28795,
28796,
28797,
28798,
28799,
28800,
28801,
28802,
28803,
28804,
28805,
28806,
28807,
28808,
28809,
28810,
28811,
28812,
28813,
28814,
28815,
28816,
28817,
28818,
28819,
28820,
28821,
28822,
28823,
28824,
28825,
28826,
28827,
28828,
28829,
28830,
28831,
28832,
28833,
28834,
28835,
28836,
28837,
28838,
28839,
28840,
28841,
28842,
28843,
28844,
28845,
28846,
28847,
28848,
28849,
28850,
28851,
28852,
28853,
28854,
28855,
28856,
28857,
28858,
28859,
28860,
28861,
28862,
28863,
28864,
28865,
28866,
28867,
28868,
28869,
28870,
28871,
28872,
28873,
28874,
28875,
28876,
28877,
28878,
28879,
28880,
28881,
28882,
28883,
28884,
28885,
28886,
28887,
28888,
28889,
28890,
28891,
28892,
28893,
28894,
28895,
28896,
28897,
28898,
28899,
28900,
28901,
28902,
28903,
28904,
28905,
28906,
28907,
28908,
28909,
28910,
28911,
28912,
28913,
28914,
28915,
28916,
28917,
28918,
28919,
28920,
28921,
28922,
28923,
28924,
28925,
28926,
28927,
28928,
28929,
28930,
28931,
28932,
28933,
28934,
28935,
28936,
28937,
28938,
28939,
28940,
28941,
28942,
28943,
28944,
28945,
28946,
28947,
28948,
28949,
28950,
28951,
28952,
28953,
28954,
28955,
28956,
28957,
28958,
28959,
28960,
28961,
28962,
28963,
28964,
28965,
28966,
28967,
28968,
28969,
28970,
28971,
28972,
28973,
28974,
28975,
28976,
28977,
28978,
28979,
28980,
28981,
28982,
28983,
28984,
28985,
28986,
28987,
28988,
28989,
28990,
28991,
28992,
28993,
28994,
28995,
28996,
28997,
28998,
28999,
29000,
29001,
29002,
29003,
29004,
29005,
29006,
29007,
29008,
29009,
29010,
29011,
29012,
29013,
29014,
29015,
29016,
29017,
29018,
29019,
29020,
29021,
29022,
29023,
29024,
29025,
29026,
29027,
29028,
29029,
29030,
29031,
29032,
29033,
29034,
29035,
29036,
29037,
29038,
29039,
29040,
29041,
29042,
29043,
29044,
29045,
29046,
29047,
29048,
29049,
29050,
29051,
29052,
29053,
29054,
29055,
29056,
29057,
29058,
29059,
29060,
29061,
29062,
29063,
29064,
29065,
29066,
29067,
29068,
29069,
29070,
29071,
29072,
29073,
29074,
29075,
29076,
29077,
29078,
29079,
29080,
29081,
29082,
29083,
29084,
29085,
29086,
29087,
29088,
29089,
29090,
29091,
29092,
29093,
29094,
29095,
29096,
29097,
29098,
29099,
29100,
29101,
29102,
29103,
29104,
29105,
29106,
29107,
29108,
29109,
29110,
29111,
